id,noise,fiber,,rawPath,channel,sizeX,sizeY,sizeX_nm,sizeY_nm,user,imPath
13006,,,,Data/capture/Nils/160705 SUA Fact/s+u+t+a-A.004,AmplitudeError,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13006.tif
13007,,,,Data/capture/Nils/160705 SUA Fact/s+u+t+a-A.004,Phase,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13007.tif
13008,,,,Data/capture/Nils/160705 SUA Fact/s+u+t-a-D.001,ZSensor,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13008.tif
13009,,,,Data/capture/Nils/160705 SUA Fact/s+u+t-a-D.001,AmplitudeError,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13009.tif
13010,,,,Data/capture/Nils/160705 SUA Fact/s+u+t-a-D.001,Phase,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13010.tif
13011,,,,Data/capture/Nils/160705 SUA Fact/s+u-t-a-A.001,ZSensor,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13011.tif
13012,,,,Data/capture/Nils/160705 SUA Fact/s+u-t-a-A.001,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13012.tif
13013,,,,Data/capture/Nils/160705 SUA Fact/s+u-t-a-A.001,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13013.tif
13014,,,,Data/capture/Nils/160705 SUA Fact/s+u-t-a-A.002,ZSensor,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13014.tif
13015,,,,Data/capture/Nils/160705 SUA Fact/s+u-t-a-A.002,AmplitudeError,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13015.tif
13016,,,,Data/capture/Nils/160705 SUA Fact/s+u-t-a-A.002,Phase,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13016.tif
13017,,,,Data/capture/Nils/160705 SUA Fact/s-u+t-a-A.001,ZSensor,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13017.tif
13018,,,,Data/capture/Nils/160705 SUA Fact/s-u+t-a-A.001,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13018.tif
13019,,,,Data/capture/Nils/160705 SUA Fact/s-u+t-a-A.001,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13019.tif
13020,,,,Data/capture/Nils/160712 VarAge/SDay2H1.001,Height,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13020.tif
13021,,,,Data/capture/Nils/160712 VarAge/SDay2H1.001,AmplitudeError,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13021.tif
13022,,,,Data/capture/Nils/160712 VarAge/SDay2H1.001,Phase,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13022.tif
13023,,,,Data/capture/Nils/160712 VarAge/SUDay0V2.001,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13023.tif
13024,,,,Data/capture/Nils/160712 VarAge/SUDay0V2.001,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13024.tif
13025,,,,Data/capture/Nils/160712 VarAge/SUDay0V2.001,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13025.tif
13026,,,,Data/capture/Nils/160712 VarAge/SUDay0V2.002,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13026.tif
13027,,,,Data/capture/Nils/160712 VarAge/SUDay0V2.002,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13027.tif
13028,,,,Data/capture/Nils/160712 VarAge/SUDay0V2.002,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13028.tif
13029,,,,Data/capture/Nils/160712 VarAge/SUDay0V2.003,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13029.tif
13030,,,,Data/capture/Nils/160712 VarAge/SUDay0V2.003,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13030.tif
13031,,,,Data/capture/Nils/160712 VarAge/SUDay0V2.003,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13031.tif
13032,,,,Data/capture/Nils/160712 VarAge/SUDay2V1.001,Height,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13032.tif
13033,,,,Data/capture/Nils/160712 VarAge/SUDay2V1.001,AmplitudeError,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13033.tif
13034,,,,Data/capture/Nils/160712 VarAge/SUDay2V1.001,Phase,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13034.tif
13035,,,,Data/capture/Nils/160712 VarAge/SUDay2V1.002,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13035.tif
13036,,,,Data/capture/Nils/160712 VarAge/SUDay2V1.002,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13036.tif
13037,,,,Data/capture/Nils/160712 VarAge/SUDay2V1.002,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13037.tif
13038,,,,Data/capture/Nils/160712 VarAge/SUDay4V1.001,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13038.tif
13039,,,,Data/capture/Nils/160712 VarAge/SUDay4V1.001,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13039.tif
13040,,,,Data/capture/Nils/160712 VarAge/SUDay4V1.001,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13040.tif
13041,,,,Data/capture/Nils/160712 VarAge/SUDay4V1.002,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13041.tif
13042,,,,Data/capture/Nils/160712 VarAge/SUDay4V1.002,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13042.tif
13043,,,,Data/capture/Nils/160712 VarAge/SUDay4V1.002,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13043.tif
13044,,,,Data/capture/Nils/160712 VarAge/UDay2H1.001,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13044.tif
13045,,,,Data/capture/Nils/160712 VarAge/UDay2H1.001,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13045.tif
13046,,,,Data/capture/Nils/160712 VarAge/UDay2H1.001,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13046.tif
13047,,,,Data/capture/Nils/160712 VarAge/UDay2H1.002,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13047.tif
13048,,,,Data/capture/Nils/160712 VarAge/UDay2H1.002,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13048.tif
13049,,,,Data/capture/Nils/160712 VarAge/UDay2H1.002,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13049.tif
13050,,,,Data/capture/Nils/160712 VarAge/UDay2H1.003,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13050.tif
13051,,,,Data/capture/Nils/160712 VarAge/UDay2H1.003,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13051.tif
13052,,,,Data/capture/Nils/160712 VarAge/UDay2H1.003,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13052.tif
13053,,,,Data/capture/Nils/160712 VarAge/UDay4H2.001,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13053.tif
13054,,,,Data/capture/Nils/160712 VarAge/UDay4H2.001,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13054.tif
13055,,,,Data/capture/Nils/160712 VarAge/UDay4H2.001,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13055.tif
13056,,,,Data/capture/Nils/160712 VarAge/UDay4V2.002,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13056.tif
13057,,,,Data/capture/Nils/160712 VarAge/UDay4V2.002,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13057.tif
13058,,,,Data/capture/Nils/160712 VarAge/UDay4V2.002,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13058.tif
13059,,,,Data/capture/Nils/160712 VarAge/UDay4V2.003,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13059.tif
13060,,,,Data/capture/Nils/160712 VarAge/UDay4V2.003,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13060.tif
13061,,,,Data/capture/Nils/160712 VarAge/UDay4V2.003,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13061.tif
13062,,,,Data/capture/Nils/160712 VarAge/UDay4V2.004,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13062.tif
13063,,,,Data/capture/Nils/160712 VarAge/UDay4V2.004,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13063.tif
13064,,,,Data/capture/Nils/160712 VarAge/UDay4V2.004,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13064.tif
13065,,,,Data/capture/Nils/160712 VarAge/UDay4V2.005,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13065.tif
13066,,,,Data/capture/Nils/160712 VarAge/UDay4V2.005,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13066.tif
13067,,,,Data/capture/Nils/160712 VarAge/UDay4V2.005,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13067.tif
13068,,,,Data/capture/Nils/161012 SonAge Blade/SonAge Sol3 blade 2 V3.001,Height,512,512,2000,2000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13068.tif
13069,,,,Data/capture/Nils/161012 SonAge Blade/SonAge Sol3 blade 2 V3.001,AmplitudeError,512,512,2000,2000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13069.tif
13070,,,,Data/capture/Nils/161012 SonAge Blade/SonAge Sol3 blade 2 V3.001,Phase,512,512,2000,2000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13070.tif
13071,,,,Data/capture/Nils/161012 SonAge Blade/SonAge Sol3 blade 2 V3.002,Height,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13071.tif
13072,,,,Data/capture/Nils/161012 SonAge Blade/SonAge Sol3 blade 2 V3.002,AmplitudeError,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13072.tif
13073,,,,Data/capture/Nils/161012 SonAge Blade/SonAge Sol3 blade 2 V3.002,Phase,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13073.tif
13074,,,,Data/capture/Nils/Fiber Growth/U7B2.002,Height,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13074.tif
13075,,,,Data/capture/Nils/Fiber Growth/U7B2.002,AmplitudeError,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13075.tif
13076,,,,Data/capture/Nils/Fiber Growth/U7B2.002,Phase,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13076.tif
13077,,,,Data/capture/Nils/Fiber Growth/U8B2.001,Height,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13077.tif
13078,,,,Data/capture/Nils/Fiber Growth/U8B2.001,AmplitudeError,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13078.tif
13079,,,,Data/capture/Nils/Fiber Growth/U8B2.001,Phase,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13079.tif
13080,,,,Data/capture/Nils/Fiber Growth/bare surface.003,Height,256,256,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13080.tif
13081,,,,Data/capture/Nils/Fiber Growth/bare surface.003,AmplitudeError,256,256,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13081.tif
13082,,,,Data/capture/Nils/Fiber Growth/bare surface.003,Phase,256,256,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13082.tif
13083,,,,Data/capture/Nils/FieldBlade/UV24h-H2.001,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13083.tif
13084,,,,Data/capture/Nils/FieldBlade/UV24h-H2.001,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13084.tif
13085,,,,Data/capture/Nils/FieldBlade/UV24h-H2.001,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13085.tif
13086,,,,Data/capture/Nils/FieldBlade/UV24h-H2.002,Height,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13086.tif
13087,,,,Data/capture/Nils/FieldBlade/UV24h-H2.002,AmplitudeError,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13087.tif
13088,,,,Data/capture/Nils/FieldBlade/UV24h-H2.002,Phase,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13088.tif
13089,,,,Data/capture/Nils/FieldBlade/UV24h50Hz-H2.003,Height,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13089.tif
13090,,,,Data/capture/Nils/FieldBlade/UV24h50Hz-H2.003,AmplitudeError,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13090.tif
13091,,,,Data/capture/Nils/FieldBlade/UV24h50Hz-H2.003,Phase,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13091.tif
13092,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T0.001,Height,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13092.tif
13093,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T0.001,AmplitudeError,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13093.tif
13094,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T0.001,Phase,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13094.tif
13095,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T12Thick.001,Height,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13095.tif
13096,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T12Thick.001,AmplitudeError,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13096.tif
13097,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T12Thick.001,Phase,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13097.tif
13098,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T12Thick.002,Height,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13098.tif
13099,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T12Thick.002,AmplitudeError,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13099.tif
13100,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T12Thick.002,Phase,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13100.tif
13101,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T3.001,Height,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13101.tif
13102,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T3.001,AmplitudeError,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13102.tif
13103,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T3.001,Phase,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13103.tif
13104,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T6.001,Height,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13104.tif
13105,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T6.001,AmplitudeError,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13105.tif
13106,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T6.001,Phase,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13106.tif
13107,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T9.001,Height,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13107.tif
13108,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T9.001,AmplitudeError,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13108.tif
13109,,,,Data/capture/Nils/S2U0 Fiber Growth/S2U0T9.001,Phase,512,512,5000,5000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13109.tif
13110,,,,Data/capture/Nils/SprayCool/SUV0hV1.001,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13110.tif
13111,,,,Data/capture/Nils/SprayCool/SUV0hV1.001,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13111.tif
13112,,,,Data/capture/Nils/SprayCool/SUV0hV1.001,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13112.tif
13113,,,,Data/capture/Nils/SprayCool/SUV0hV1.002,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13113.tif
13114,,,,Data/capture/Nils/SprayCool/SUV0hV1.002,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13114.tif
13115,,,,Data/capture/Nils/SprayCool/SUV0hV1.002,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13115.tif
13116,,,,Data/capture/Nils/SprayCool/SUV0hV1.003,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13116.tif
13117,,,,Data/capture/Nils/SprayCool/SUV0hV1.003,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13117.tif
13118,,,,Data/capture/Nils/SprayCool/SUV0hV1.003,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13118.tif
13119,,,,Data/capture/Nils/SprayCool/SUV48hV1.001,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13119.tif
13120,,,,Data/capture/Nils/SprayCool/SUV48hV1.001,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13120.tif
13121,,,,Data/capture/Nils/SprayCool/SUV48hV1.001,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13121.tif
13122,,,,Data/capture/Nils/SprayCool/SUV48hV1.002,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13122.tif
13123,,,,Data/capture/Nils/SprayCool/SUV48hV1.002,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13123.tif
13124,,,,Data/capture/Nils/SprayCool/SUV48hV1.002,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13124.tif
13125,,,,Data/capture/Nils/SprayCool/SUV48hV1.003,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13125.tif
13126,,,,Data/capture/Nils/SprayCool/SUV48hV1.003,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13126.tif
13127,,,,Data/capture/Nils/SprayCool/SUV48hV1.003,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13127.tif
13128,,,,Data/capture/Nils/SprayCool/SUV48hV1.004,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13128.tif
13129,,,,Data/capture/Nils/SprayCool/SUV48hV1.004,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13129.tif
13130,,,,Data/capture/Nils/SprayCool/SUV48hV1.004,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13130.tif
13131,,,,Data/capture/Nils/SprayCool/SUV48hV1.005,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13131.tif
13132,,,,Data/capture/Nils/SprayCool/SUV48hV1.005,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13132.tif
13133,,,,Data/capture/Nils/SprayCool/SUV48hV1.005,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13133.tif
13134,,,,Data/capture/Nils/SprayCool/training.001,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13134.tif
13135,,,,Data/capture/Nils/SprayCool/training.001,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13135.tif
13136,,,,Data/capture/Nils/SprayCool/training.001,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13136.tif
13137,,,,Data/capture/Nils/SprayCool/training.002,Height,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13137.tif
13138,,,,Data/capture/Nils/SprayCool/training.002,AmplitudeError,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13138.tif
13139,,,,Data/capture/Nils/SprayCool/training.002,Phase,512,512,7000,7000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13139.tif
13140,,,,Data/capture/Nils/3.000,Height,256,256,2000,2000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13140.tif
13141,,,,Data/capture/Nils/3.000,Phase,256,256,2000,2000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13141.tif
13142,,,,Data/capture/Nils/3.000,Phase,256,256,2000,2000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13142.tif
13143,,,,Data/capture/Nils/3.001,Height,256,256,2000,2000,Nils,/Users/Imperssonator/CC/uhcs/data/afm/13143.tif
13144,,,,Data/capture/Ping-Hsun/2013.06.21/130613P01_2um.001,ZSensor,256,256,2000,2000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13144.tif
13145,,,,Data/capture/Ping-Hsun/2013.06.21/130613P01_2um.001,AmplitudeError,256,256,2000,2000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13145.tif
13146,,,,Data/capture/Ping-Hsun/2013.06.21/130613P01_2um.001,Phase,256,256,2000,2000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13146.tif
13147,,,,Data/capture/Ping-Hsun/2013.06.21/130613P01_500nm.001,ZSensor,256,256,500,500,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13147.tif
13148,,,,Data/capture/Ping-Hsun/2013.06.21/130613P01_500nm.001,AmplitudeError,256,256,500,500,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13148.tif
13149,,,,Data/capture/Ping-Hsun/2013.06.21/130613P01_500nm.001,Phase,256,256,500,500,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13149.tif
13150,,,,Data/capture/Ping-Hsun/2013.06.21/130613P05_A_2um.001,ZSensor,256,256,2000,2000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13150.tif
13151,,,,Data/capture/Ping-Hsun/2013.06.21/130613P05_A_2um.001,AmplitudeError,256,256,2000,2000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13151.tif
13152,,,,Data/capture/Ping-Hsun/2013.06.21/130613P05_A_2um.001,Phase,256,256,2000,2000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13152.tif
13153,,,,Data/capture/Ping-Hsun/2013.06.21/130613P05_A_2um.002,ZSensor,256,256,2000,2000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13153.tif
13154,,,,Data/capture/Ping-Hsun/2013.06.21/130613P05_A_2um.002,AmplitudeError,256,256,2000,2000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13154.tif
13155,,,,Data/capture/Ping-Hsun/2013.06.21/130613P05_A_2um.002,Phase,256,256,2000,2000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13155.tif
13156,,,,Data/capture/Ping-Hsun/2013.06.21/130613P05_A_500nm.001,ZSensor,256,256,500,500,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13156.tif
13157,,,,Data/capture/Ping-Hsun/2013.06.21/130613P05_A_500nm.001,AmplitudeError,256,256,500,500,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13157.tif
13158,,,,Data/capture/Ping-Hsun/2013.06.21/130613P05_A_500nm.001,Phase,256,256,500,500,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13158.tif
13159,,,,Data/capture/Ping-Hsun/2013.06.21/130613P05_A_5um.001,ZSensor,256,256,5000,5000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13159.tif
13160,,,,Data/capture/Ping-Hsun/2013.06.21/130613P05_A_5um.001,AmplitudeError,256,256,5000,5000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13160.tif
13161,,,,Data/capture/Ping-Hsun/2013.06.21/130613P05_A_5um.001,Phase,256,256,5000,5000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13161.tif
13162,,,,Data/capture/Ping-Hsun/2013.06.21/130613P05_A_5um.002,ZSensor,256,256,5000,5000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13162.tif
13163,,,,Data/capture/Ping-Hsun/2013.06.21/130613P05_A_5um.002,AmplitudeError,256,256,5000,5000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13163.tif
13164,,,,Data/capture/Ping-Hsun/2013.06.21/130613P05_A_5um.002,Phase,256,256,5000,5000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13164.tif
13165,,,,Data/capture/Ping-Hsun/2013.06.21/130619_PB1_10%_2_2um.001,ZSensor,256,256,2000,2000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13165.tif
13166,,,,Data/capture/Ping-Hsun/2013.06.21/130619_PB1_10%_2_2um.001,AmplitudeError,256,256,2000,2000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13166.tif
13167,,,,Data/capture/Ping-Hsun/2013.06.21/130619_PB1_10%_2_2um.001,Phase,256,256,2000,2000,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13167.tif
13168,,,,Data/capture/Ping-Hsun/2013.06.21/130619_PB1_10%_2_500nm.001,ZSensor,256,256,500,500,Ping-Hsun,/Users/Imperssonator/CC/uhcs/data/afm/13168.tif
