id,id,noise,fiber,rawPath,channel,sizeX,sizeY,sizeX_nm,sizeY_nm,user,imPath
2163,2163,n,n,Data/capture/Daniel/10 mms 2/eg triton 10 mms.001,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2163.tif
2164,2164,c,n,Data/capture/Daniel/10 mms 2/eg triton 10 mms.001,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2164.tif
2165,2165,c,n,Data/capture/Daniel/10 mms 2/eg triton 10 mms.001,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2165.tif
2166,2166,n,n,Data/capture/Daniel/10 mms 2/eg triton 10 mms.002,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2166.tif
2167,2167,c,n,Data/capture/Daniel/10 mms 2/eg triton 10 mms.002,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2167.tif
2168,2168,c,n,Data/capture/Daniel/10 mms 2/eg triton 10 mms.002,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2168.tif
2169,2169,n,n,Data/capture/Daniel/33/film 33 pedot.000,Height,256,256,5000,5000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2169.tif
2170,2170,n,n,Data/capture/Daniel/33/film 33 pedot.000,AmplitudeError,256,256,5000,5000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2170.tif
2171,2171,n,n,Data/capture/Daniel/33/film 33 pedot.000,Phase,256,256,5000,5000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2171.tif
2172,2172,n,n,Data/capture/Daniel/33/film 33 pedot.001,Height,256,256,5000,5000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2172.tif
2173,2173,n,n,Data/capture/Daniel/33/film 33 pedot.001,AmplitudeError,256,256,5000,5000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2173.tif
2174,2174,n,n,Data/capture/Daniel/33/film 33 pedot.001,Phase,256,256,5000,5000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2174.tif
2175,2175,n,n,Data/capture/Daniel/33/film 33 pedot.002,Height,256,256,5000,5000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2175.tif
2176,2176,n,n,Data/capture/Daniel/33/film 33 pedot.002,AmplitudeError,256,256,5000,5000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2176.tif
2177,2177,n,n,Data/capture/Daniel/33/film 33 pedot.002,Phase,256,256,5000,5000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2177.tif
2178,2178,n,n,Data/capture/Daniel/33/film 33 pedot.003,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2178.tif
2179,2179,c,n,Data/capture/Daniel/33/film 33 pedot.003,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2179.tif
2180,2180,n,n,Data/capture/Daniel/33/film 33 pedot.003,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2180.tif
2181,2181,n,n,Data/capture/Daniel/33/film 33 pedot.004,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2181.tif
2182,2182,c,n,Data/capture/Daniel/33/film 33 pedot.004,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2182.tif
2183,2183,n,n,Data/capture/Daniel/33/film 33 pedot.004,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2183.tif
2184,2184,n,n,Data/capture/Daniel/33/film 33 pedot.005,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2184.tif
2185,2185,c,n,Data/capture/Daniel/33/film 33 pedot.005,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2185.tif
2186,2186,n,n,Data/capture/Daniel/33/film 33 pedot.005,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2186.tif
2187,2187,n,n,Data/capture/Daniel/33/film 33 pedot.008,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2187.tif
2188,2188,n,n,Data/capture/Daniel/33/film 33 pedot.008,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2188.tif
2189,2189,n,n,Data/capture/Daniel/33/film 33 pedot.008,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2189.tif
2190,2190,n,n,Data/capture/Daniel/37/1 1 ipa.000,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2190.tif
2191,2191,c,n,Data/capture/Daniel/37/1 1 ipa.000,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2191.tif
2192,2192,n,n,Data/capture/Daniel/37/1 1 ipa.000,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2192.tif
2193,2193,n,n,Data/capture/Daniel/37/1 1 ipa.001,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2193.tif
2194,2194,c,n,Data/capture/Daniel/37/1 1 ipa.001,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2194.tif
2195,2195,n,n,Data/capture/Daniel/37/1 1 ipa.001,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2195.tif
2196,2196,n,n,Data/capture/Daniel/37/1 1 ipa.002,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2196.tif
2197,2197,n,n,Data/capture/Daniel/37/1 1 ipa.002,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2197.tif
2198,2198,n,n,Data/capture/Daniel/37/1 1 ipa.002,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2198.tif
2199,2199,n,n,Data/capture/Daniel/39/5% dmso.000,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2199.tif
2200,2200,c,n,Data/capture/Daniel/39/5% dmso.000,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2200.tif
2201,2201,n,n,Data/capture/Daniel/39/5% dmso.000,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2201.tif
2202,2202,n,n,Data/capture/Daniel/39/5% dmso.001,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2202.tif
2203,2203,n,n,Data/capture/Daniel/39/5% dmso.001,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2203.tif
2204,2204,n,n,Data/capture/Daniel/39/5% dmso.001,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2204.tif
2205,2205,n,n,Data/capture/Daniel/39/5% dmso.002,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2205.tif
2206,2206,c,n,Data/capture/Daniel/39/5% dmso.002,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2206.tif
2207,2207,n,n,Data/capture/Daniel/39/5% dmso.002,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2207.tif
2208,2208,n,n,Data/capture/Daniel/39/5% dmso.003,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2208.tif
2209,2209,n,n,Data/capture/Daniel/39/5% dmso.003,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2209.tif
2210,2210,n,n,Data/capture/Daniel/39/5% dmso.003,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2210.tif
2211,2211,n,n,Data/capture/Daniel/39/5% dmso.004,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2211.tif
2212,2212,c,n,Data/capture/Daniel/39/5% dmso.004,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2212.tif
2213,2213,n,n,Data/capture/Daniel/39/5% dmso.004,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2213.tif
2214,2214,c,n,Data/capture/Daniel/43/EG.000,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2214.tif
2215,2215,n,n,Data/capture/Daniel/43/EG.000,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2215.tif
2216,2216,n,n,Data/capture/Daniel/43/EG.000,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2216.tif
2217,2217,n,n,Data/capture/Daniel/43/EG.001,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2217.tif
2218,2218,n,n,Data/capture/Daniel/43/EG.001,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2218.tif
2219,2219,n,n,Data/capture/Daniel/43/EG.001,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2219.tif
2220,2220,n,n,Data/capture/Daniel/43/EG.002,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2220.tif
2221,2221,n,n,Data/capture/Daniel/43/EG.002,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2221.tif
2222,2222,n,n,Data/capture/Daniel/43/EG.002,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2222.tif
2223,2223,n,n,Data/capture/Daniel/45/1 1 eg.000,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2223.tif
2224,2224,c,n,Data/capture/Daniel/45/1 1 eg.000,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2224.tif
2225,2225,n,n,Data/capture/Daniel/45/1 1 eg.000,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2225.tif
2226,2226,n,n,Data/capture/Daniel/45/1 1 eg.001,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2226.tif
2227,2227,c,n,Data/capture/Daniel/45/1 1 eg.001,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2227.tif
2228,2228,n,n,Data/capture/Daniel/45/1 1 eg.001,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2228.tif
2229,2229,n,n,Data/capture/Daniel/45/1 1 eg.002,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2229.tif
2230,2230,c,n,Data/capture/Daniel/45/1 1 eg.002,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2230.tif
2231,2231,n,n,Data/capture/Daniel/45/1 1 eg.002,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2231.tif
2232,2232,n,n,Data/capture/Daniel/47/1% triton.000,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2232.tif
2233,2233,c,n,Data/capture/Daniel/47/1% triton.000,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2233.tif
2234,2234,n,n,Data/capture/Daniel/47/1% triton.000,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2234.tif
2235,2235,n,n,Data/capture/Daniel/47/1% triton.001,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2235.tif
2236,2236,c,n,Data/capture/Daniel/47/1% triton.001,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2236.tif
2237,2237,n,n,Data/capture/Daniel/47/1% triton.001,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2237.tif
2238,2238,n,n,Data/capture/Daniel/47/1% triton.002,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2238.tif
2239,2239,n,n,Data/capture/Daniel/47/1% triton.002,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2239.tif
2240,2240,n,n,Data/capture/Daniel/47/1% triton.002,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2240.tif
2241,2241,n,n,Data/capture/Daniel/51/eg triton.000,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2241.tif
2242,2242,c,n,Data/capture/Daniel/51/eg triton.000,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2242.tif
2243,2243,n,n,Data/capture/Daniel/51/eg triton.000,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2243.tif
2244,2244,n,n,Data/capture/Daniel/51/eg triton.001,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2244.tif
2245,2245,c,n,Data/capture/Daniel/51/eg triton.001,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2245.tif
2246,2246,n,n,Data/capture/Daniel/51/eg triton.001,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2246.tif
2247,2247,n,n,Data/capture/Daniel/51/eg triton.002,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2247.tif
2248,2248,c,n,Data/capture/Daniel/51/eg triton.002,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2248.tif
2249,2249,n,n,Data/capture/Daniel/51/eg triton.002,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2249.tif
2250,2250,n,n,Data/capture/Daniel/51/eg triton.003,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2250.tif
2251,2251,c,n,Data/capture/Daniel/51/eg triton.003,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2251.tif
2252,2252,n,n,Data/capture/Daniel/51/eg triton.003,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2252.tif
2253,2253,n,n,Data/capture/Daniel/53/dmso triton.000,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2253.tif
2254,2254,c,n,Data/capture/Daniel/53/dmso triton.000,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2254.tif
2255,2255,n,n,Data/capture/Daniel/53/dmso triton.000,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2255.tif
2256,2256,c,n,Data/capture/Daniel/53/dmso triton.001,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2256.tif
2257,2257,c,n,Data/capture/Daniel/53/dmso triton.001,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2257.tif
2258,2258,c,n,Data/capture/Daniel/53/dmso triton.001,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2258.tif
2259,2259,n,n,Data/capture/Daniel/53/dmso triton.002,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2259.tif
2260,2260,c,n,Data/capture/Daniel/53/dmso triton.002,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2260.tif
2261,2261,c,n,Data/capture/Daniel/53/dmso triton.002,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2261.tif
2262,2262,n,n,Data/capture/Daniel/53/dmso triton.003,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2262.tif
2263,2263,n,n,Data/capture/Daniel/53/dmso triton.003,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2263.tif
2264,2264,n,n,Data/capture/Daniel/53/dmso triton.003,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2264.tif
2265,2265,n,n,Data/capture/Daniel/53/dmso triton.004,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2265.tif
2266,2266,c,n,Data/capture/Daniel/53/dmso triton.004,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2266.tif
2267,2267,c,n,Data/capture/Daniel/53/dmso triton.004,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2267.tif
2268,2268,n,n,Data/capture/Daniel/53/dmso triton.005,Height,256,256,93000,93000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2268.tif
2269,2269,c,n,Data/capture/Daniel/53/dmso triton.005,AmplitudeError,256,256,93000,93000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2269.tif
2270,2270,n,n,Data/capture/Daniel/53/dmso triton.005,Phase,256,256,93000,93000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2270.tif
2271,2271,n,n,Data/capture/Daniel/6 mms 1/eg triton 6 mms.000,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2271.tif
2272,2272,c,n,Data/capture/Daniel/6 mms 1/eg triton 6 mms.000,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2272.tif
2273,2273,n,n,Data/capture/Daniel/6 mms 1/eg triton 6 mms.000,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2273.tif
2274,2274,n,n,Data/capture/Daniel/6 mms 1/eg triton 6 mms.001,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2274.tif
2275,2275,c,n,Data/capture/Daniel/6 mms 1/eg triton 6 mms.001,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2275.tif
2276,2276,n,n,Data/capture/Daniel/6 mms 1/eg triton 6 mms.001,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2276.tif
2277,2277,n,n,Data/capture/Daniel/6 mms 1/eg triton 6 mms.002,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2277.tif
2278,2278,c,n,Data/capture/Daniel/6 mms 1/eg triton 6 mms.002,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2278.tif
2279,2279,n,n,Data/capture/Daniel/6 mms 1/eg triton 6 mms.002,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2279.tif
2280,2280,n,n,Data/capture/Daniel/8 mms 1/eg triton 8 mms.000,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2280.tif
2281,2281,c,n,Data/capture/Daniel/8 mms 1/eg triton 8 mms.000,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2281.tif
2282,2282,n,n,Data/capture/Daniel/8 mms 1/eg triton 8 mms.000,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2282.tif
2283,2283,n,n,Data/capture/Daniel/8 mms 1/eg triton 8 mms.001,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2283.tif
2284,2284,c,n,Data/capture/Daniel/8 mms 1/eg triton 8 mms.001,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2284.tif
2285,2285,n,n,Data/capture/Daniel/8 mms 1/eg triton 8 mms.001,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2285.tif
2286,2286,n,n,Data/capture/Daniel/8 mms 1/eg triton 8 mms.002,Height,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2286.tif
2287,2287,c,n,Data/capture/Daniel/8 mms 1/eg triton 8 mms.002,AmplitudeError,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2287.tif
2288,2288,n,n,Data/capture/Daniel/8 mms 1/eg triton 8 mms.002,Phase,256,256,20000,20000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2288.tif
2289,2289,n,n,Data/capture/Daniel/sample 04.000,Height,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2289.tif
2290,2290,n,n,Data/capture/Daniel/sample 04.000,AmplitudeError,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2290.tif
2291,2291,n,n,Data/capture/Daniel/sample 04.000,Phase,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2291.tif
2292,2292,n,n,Data/capture/Daniel/sample 04.003,Height,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2292.tif
2293,2293,c,n,Data/capture/Daniel/sample 04.003,AmplitudeError,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2293.tif
2294,2294,c,n,Data/capture/Daniel/sample 04.003,Phase,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2294.tif
2295,2295,n,n,Data/capture/Daniel/sample 04.004,Height,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2295.tif
2296,2296,c,n,Data/capture/Daniel/sample 04.004,AmplitudeError,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2296.tif
2297,2297,n,n,Data/capture/Daniel/sample 04.004,Phase,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2297.tif
2298,2298,n,n,Data/capture/Daniel/sample 04.005,Height,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2298.tif
2299,2299,c,n,Data/capture/Daniel/sample 04.005,AmplitudeError,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2299.tif
2300,2300,c,n,Data/capture/Daniel/sample 04.005,Phase,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2300.tif
2301,2301,n,n,Data/capture/Daniel/sample 04.006,Height,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2301.tif
2302,2302,n,n,Data/capture/Daniel/sample 04.006,AmplitudeError,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2302.tif
2303,2303,n,n,Data/capture/Daniel/sample 04.006,Phase,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2303.tif
2304,2304,n,n,Data/capture/Daniel/sample 04.007,Height,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2304.tif
2305,2305,n,n,Data/capture/Daniel/sample 04.007,AmplitudeError,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2305.tif
2306,2306,n,n,Data/capture/Daniel/sample 04.007,Phase,256,256,4000,4000,Daniel,/Users/Imperssonator/CC/uhcs/data/afm/2306.tif
2307,2307,c,n,Data/capture/Gang/08042015/blade printing silicon 050-2um.000,Height,256,256,2000,2000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2307.tif
2308,2308,n,n,Data/capture/Gang/08042015/blade printing silicon 050-2um.000,AmplitudeError,256,256,2000,2000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2308.tif
2309,2309,n,n,Data/capture/Gang/08042015/blade printing silicon 050-2um.000,Phase,256,256,2000,2000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2309.tif
2310,2310,n,n,Data/capture/Gang/08042015/blade printing silicon 050-5um.000,Height,256,256,5000,5000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2310.tif
2311,2311,c,n,Data/capture/Gang/08042015/blade printing silicon 050-5um.000,AmplitudeError,256,256,5000,5000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2311.tif
2312,2312,n,n,Data/capture/Gang/08042015/blade printing silicon 050-5um.000,Phase,256,256,5000,5000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2312.tif
2313,2313,c,n,Data/capture/Gang/08042015/microfluidic printing --silicon.001,Height,256,256,5000,5000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2313.tif
2314,2314,c,n,Data/capture/Gang/08042015/microfluidic printing --silicon.001,AmplitudeError,256,256,5000,5000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2314.tif
2315,2315,n,f,Data/capture/Gang/08042015/microfluidic printing --silicon.001,Phase,256,256,5000,5000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2315.tif
2316,2316,c,n,Data/capture/Gang/08042015/microfluidic printing --silicon.002,Height,256,256,2000,2000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2316.tif
2317,2317,c,n,Data/capture/Gang/08042015/microfluidic printing --silicon.002,AmplitudeError,256,256,2000,2000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2317.tif
2318,2318,n,f,Data/capture/Gang/08042015/microfluidic printing --silicon.002,Phase,256,256,2000,2000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2318.tif
2319,2319,c,n,Data/capture/Gang/08042015/microfluidic printing --silicon.004,Height,256,256,2000,2000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2319.tif
2320,2320,c,n,Data/capture/Gang/08042015/microfluidic printing --silicon.004,AmplitudeError,256,256,2000,2000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2320.tif
2321,2321,n,f,Data/capture/Gang/08042015/microfluidic printing --silicon.004,Phase,256,256,2000,2000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2321.tif
2322,2322,c,n,Data/capture/Gang/08042015/microfluidic printing -0.051,Height,256,256,5000,5000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2322.tif
2323,2323,c,n,Data/capture/Gang/08042015/microfluidic printing -0.051,AmplitudeError,256,256,5000,5000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2323.tif
2324,2324,n,n,Data/capture/Gang/08042015/microfluidic printing -0.051,Phase,256,256,5000,5000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2324.tif
2325,2325,c,n,Data/capture/Gang/08042015/microfluidic printing -0.052,Height,256,256,5000,5000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2325.tif
2326,2326,c,n,Data/capture/Gang/08042015/microfluidic printing -0.052,AmplitudeError,256,256,5000,5000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2326.tif
2327,2327,n,n,Data/capture/Gang/08042015/microfluidic printing -0.052,Phase,256,256,5000,5000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2327.tif
2328,2328,c,n,Data/capture/Gang/08042015/microfluidic printing -0.053,Height,256,256,2000,2000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2328.tif
2329,2329,c,n,Data/capture/Gang/08042015/microfluidic printing -0.053,AmplitudeError,256,256,2000,2000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2329.tif
2330,2330,n,f,Data/capture/Gang/08042015/microfluidic printing -0.053,Phase,256,256,2000,2000,Gang,/Users/Imperssonator/CC/uhcs/data/afm/2330.tif
